synthesizer,camera_position,scene,pose_traces,QP,numGroup,psnr_mean,ssim_mean,vmaf_mean,TMIV_encoding_time,TMIV_decoding_time,x265_encoding_time,x265_decoding_time,bitrate
AdditiveSynthesizer,18x2,LightroomInteriorDayLight,pose3,20,1,37.38123637777778,0.9010467333333333,53.1818488,0,0,0,0,0
AdditiveSynthesizer,18x2,LightroomInteriorDayLight,pose4,20,1,35.570294822222216,0.8915021888888889,44.73017415555556,0,0,0,0,0
AdditiveSynthesizer,18x2,LightroomInteriorDayLight,pose5,20,1,39.59775984444445,0.9133414666666667,62.339482733333334,0,0,0,0,0
AdditiveSynthesizer,18x2,LightroomInteriorDayLight,pose6,20,1,40.18167483333333,0.9308276555555555,64.37906412222222,0,0,0,0,0
AdditiveSynthesizer,18x2,LightroomInteriorDayLight,pose7,20,1,37.25291867777778,0.9186530333333334,60.730119988888895,0,0,0,0,0
AdditiveSynthesizer,18x2,LightroomInteriorDayLight,pose8,20,1,38.91736334444444,0.8657954111111111,48.83178705555555,0,0,0,0,0
AdditiveSynthesizer,18x2,LightroomInteriorDayLight,pose9,20,1,42.06638106666667,0.9305501222222222,60.930152155555554,0,0,0,0,0
ViewWeightingSynthesizer,18x2,LightroomInteriorDayLight,pose0,20,1,35.02933003333334,0.8826168,54.69024336666667,0,0,0,0,0
ViewWeightingSynthesizer,18x2,LightroomInteriorDayLight,pose1,20,1,35.85622667777778,0.9394113444444443,62.828465211111116,0,0,0,0,0
ViewWeightingSynthesizer,18x2,LightroomInteriorDayLight,pose2,20,1,39.855054777777774,0.9601907888888889,75.35316661111112,0,0,0,0,0
ViewWeightingSynthesizer,18x2,LightroomInteriorDayLight,pose3,20,1,37.40035581111111,0.9008059666666668,56.3037807,0,0,0,0,0
ViewWeightingSynthesizer,18x2,LightroomInteriorDayLight,pose4,20,1,35.539480322222225,0.8916131333333334,46.90869284444445,0,0,0,0,0
ViewWeightingSynthesizer,18x2,LightroomInteriorDayLight,pose5,20,1,39.54803986666667,0.9137077222222222,66.47717097777777,0,0,0,0,0
ViewWeightingSynthesizer,18x2,LightroomInteriorDayLight,pose6,20,1,39.9470998,0.9309340222222221,69.11533332222221,0,0,0,0,0
ViewWeightingSynthesizer,18x2,LightroomInteriorDayLight,pose7,20,1,37.31679887777777,0.9203153000000001,64.24134505555556,0,0,0,0,0
ViewWeightingSynthesizer,18x2,LightroomInteriorDayLight,pose8,20,1,38.882440966666664,0.8661317333333334,51.79275435555555,0,0,0,0,0
ViewWeightingSynthesizer,18x2,LightroomInteriorDayLight,pose9,20,1,41.928900733333336,0.9304174555555554,64.79034982222223,0,0,0,0,0
