synthesizer,camera_position,scene,pose_traces,QP,numGroup,psnr_mean,ssim_mean,vmaf_mean,TMIV_encoding_time,TMIV_decoding_time,x265_encoding_time,x265_decoding_time,bitrate
AdditiveSynthesizer,18x2,XoioBerlinFlat,pose7,20,1,53.902251033333336,0.9432137888888888,67.64620956666666,0,0,0,0,0
AdditiveSynthesizer,18x2,XoioBerlinFlat,pose8,20,1,51.96860749999999,0.9730666222222223,67.53775423333333,0,0,0,0,0
AdditiveSynthesizer,18x2,XoioBerlinFlat,pose9,20,1,53.8767651,0.9745147,69.08887896666667,0,0,0,0,0
ViewWeightingSynthesizer,18x2,XoioBerlinFlat,pose0,20,1,52.0806445,0.9580863555555554,69.65987336666666,0,0,0,0,0
ViewWeightingSynthesizer,18x2,XoioBerlinFlat,pose1,20,1,50.76861772222223,0.8836973333333333,54.15012218888889,0,0,0,0,0
ViewWeightingSynthesizer,18x2,XoioBerlinFlat,pose2,20,1,51.592501644444454,0.9348969111111111,57.24541989999999,0,0,0,0,0
ViewWeightingSynthesizer,18x2,XoioBerlinFlat,pose3,20,1,53.86498263333334,0.9809136333333334,71.86223974444445,0,0,0,0,0
ViewWeightingSynthesizer,18x2,XoioBerlinFlat,pose4,20,1,51.29990177777778,0.9284927333333335,36.64376367777778,0,0,0,0,0
ViewWeightingSynthesizer,18x2,XoioBerlinFlat,pose5,20,1,51.836831666666676,0.9629679999999999,73.91858476666667,0,0,0,0,0
ViewWeightingSynthesizer,18x2,XoioBerlinFlat,pose6,20,1,53.674827722222226,0.9600581555555555,68.03452936666667,0,0,0,0,0
ViewWeightingSynthesizer,18x2,XoioBerlinFlat,pose7,20,1,53.39921221111112,0.938052611111111,66.34695921111111,0,0,0,0,0
ViewWeightingSynthesizer,18x2,XoioBerlinFlat,pose8,20,1,51.43070427777777,0.9664756555555555,67.10794609999999,0,0,0,0,0
ViewWeightingSynthesizer,18x2,XoioBerlinFlat,pose9,20,1,53.40619135555555,0.9703441555555554,66.93838466666666,0,0,0,0,0
